3,0,52.083333333333336,92.0,52.17391304347826,0.0,72.91666666666667,41.666666666666664,66.66666666666667,50.0,9,8,50.87719298245614,60.95238095238095,2,3,63.1578947368421,58.333333333333336,33.333333333333336,50.0,49.12280701754386,8.0,47.82608695652174,100.0,8,9,27.083333333333332,39.04761904761905,"p1"
5,8,59.45945945945946,65.9090909090909,40.0,55.55555555555556,55.4054054054054,16.666666666666668,45.45454545454545,33.333333333333336,11,10,28.846153846153847,44.44444444444444,3,5,57.69230769230769,83.33333333333333,54.54545454545455,66.66666666666667,71.15384615384616,34.09090909090909,60.0,44.44444444444444,10,11,44.5945945945946,55.55555555555556,"p2"
10,2,63.793103448275865,72.97297297297297,33.333333333333336,40.0,58.62068965517241,18.181818181818183,40.90909090909091,100.0,10,10,27.272727272727273,43.36283185840708,12,2,60.0,81.81818181818181,59.09090909090909,0.0,72.72727272727273,27.027027027027028,66.66666666666667,60.0,10,10,41.37931034482759,56.63716814159292,"p2"
11,3,59.29203539823009,58.208955223880594,58.69565217391305,90.0,58.4070796460177,22.916666666666668,45.714285714285715,33.333333333333336,12,12,32.53012048192771,47.44897959183673,11,2,57.83132530120482,77.08333333333333,54.285714285714285,66.66666666666667,67.46987951807229,41.791044776119406,41.30434782608695,10.0,12,12,41.5929203539823,52.55102040816327,"p2"
9,5,55.172413793103445,68.75,61.53846153846154,57.142857142857146,65.51724137931035,23.728813559322035,40.42553191489362,20.0,16,17,31.132075471698112,46.63212435233161,20,5,55.660377358490564,76.27118644067797,59.57446808510638,80.0,68.86792452830188,31.25,38.46153846153846,42.857142857142854,17,16,34.48275862068966,53.36787564766839,"p2"
2,0,61.702127659574465,72.41379310344827,61.111111111111114,0.0,68.08510638297872,40.0,64.0,55.55555555555556,9,9,52.0,59.79381443298969,3,7,50.0,60.0,36.0,44.44444444444444,48.0,27.586206896551722,38.888888888888886,100.0,9,9,31.914893617021278,40.20618556701031,"p1"
13,3,63.95348837209303,76.36363636363636,54.83870967741935,50.0,68.6046511627907,36.95652173913044,37.5,25.0,15,14,37.234042553191486,52.22222222222222,9,8,48.93617021276596,63.04347826086956,62.5,75.0,62.765957446808514,23.636363636363637,45.16129032258065,50.0,14,15,31.3953488372093,47.77777777777778,"p1"
1,6,58.108108108108105,53.48837209302326,41.935483870967744,66.66666666666667,48.648648648648646,7.142857142857143,66.66666666666667,50.0,9,8,30.434782608695652,41.666666666666664,1,0,60.869565217391305,92.85714285714286,33.333333333333336,50.0,69.56521739130434,46.51162790697674,58.064516129032256,33.333333333333336,8,9,51.351351351351354,58.333333333333336,"p2"
11,5,70.3125,77.77777777777777,31.57894736842105,33.333333333333336,64.0625,37.735849056603776,55.172413793103445,40.0,11,11,43.90243902439025,52.73972602739726,0,1,64.63414634146342,62.264150943396224,44.827586206896555,60.0,56.09756097560975,22.22222222222222,68.42105263157895,66.66666666666667,11,11,35.9375,47.26027397260274,"p1"
2,4,56.52173913043478,53.84615384615385,60.0,0.0,56.52173913043478,28.571428571428573,40.0,0.0,9,9,31.57894736842105,42.71844660194175,3,3,73.6842105263158,71.42857142857143,60.0,100.0,68.42105263157895,46.15384615384615,40.0,100.0,9,9,43.47826086956522,57.28155339805825,"p2"
2,2,46.2962962962963,68.0,65.51724137931035,25.0,66.66666666666667,36.170212765957444,40.0,10.0,11,11,37.93103448275862,48.93617021276596,0,1,54.02298850574713,63.829787234042556,60.0,90.0,62.06896551724138,32.0,34.48275862068966,75.0,11,11,33.333333333333336,51.06382978723404,"p2"
6,5,54.54545454545455,81.48148148148148,42.22222222222222,62.5,63.63636363636363,28.78787878787879,62.7906976744186,33.333333333333336,15,15,42.20183486238532,52.40384615384615,5,3,60.55045871559633,71.21212121212122,37.2093023255814,66.66666666666667,57.79816513761468,18.51851851851852,57.77777777777778,37.5,15,15,36.36363636363637,47.59615384615385,"p1"
5,6,63.80952380952381,71.64179104477611,60.526315789473685,60.0,67.61904761904762,33.84615384615385,44.44444444444444,40.0,16,16,38.18181818181818,52.55813953488372,13,2,59.09090909090909,66.15384615384616,55.55555555555556,60.0,61.81818181818182,28.35820895522388,39.473684210526315,40.0,16,16,32.38095238095238,47.44186046511628,"p1"
12,3,48.958333333333336,82.97872340425532,53.06122448979592,66.66666666666667,67.70833333333333,26.41509433962264,46.666666666666664,100.0,16,14,33.734939759036145,51.95530726256983,16,5,63.855421686746986,73.58490566037736,53.333333333333336,0.0,66.26506024096386,17.02127659574468,46.93877551020408,33.333333333333336,14,16,32.291666666666664,48.04469273743017,"p1"
8,1,49.20634920634921,80.64516129032258,59.375,0.0,69.84126984126983,40.625,36.111111111111114,60.0,11,11,38.23529411764706,53.43511450381679,0,2,47.05882352941177,59.375,63.888888888888886,40.0,61.76470588235294,19.35483870967742,40.625,100.0,11,11,30.158730158730158,46.56488549618321,"p1"
12,5,53.93258426966292,72.91666666666667,60.97560975609756,75.0,67.41573033707866,28.07017543859649,50.0,75.0,15,15,36.26373626373626,51.666666666666664,7,2,62.637362637362635,71.9298245614035,50.0,25.0,63.73626373626374,27.083333333333332,39.02439024390244,25.0,15,15,32.58426966292135,48.333333333333336,"p1"
2,0,57.8125,70.27027027027027,59.25925925925926,40.0,65.625,34.54545454545455,52.63157894736842,33.333333333333336,12,12,41.935483870967744,51.59235668789809,2,2,59.13978494623656,65.45454545454545,47.36842105263158,66.66666666666667,58.064516129032256,29.72972972972973,40.74074074074074,60.0,12,12,34.375,48.40764331210191,"p2"
9,3,52.17391304347826,91.66666666666667,68.18181818181819,100.0,80.43478260869566,36.36363636363637,52.94117647058823,60.0,9,9,42.0,60.416666666666664,2,0,66.0,63.63636363636363,47.05882352941177,40.0,58.0,8.333333333333334,31.818181818181817,0.0,9,9,19.565217391304348,39.583333333333336,"p1"
5,2,69.0909090909091,68.42105263157895,52.94117647058823,0.0,63.63636363636363,19.047619047619047,51.515151515151516,28.571428571428573,10,11,33.333333333333336,46.15384615384615,2,5,56.0,80.95238095238095,48.484848484848484,71.42857142857143,66.66666666666667,31.57894736842105,47.05882352941177,100.0,11,10,36.36363636363637,53.84615384615385,"p2"
6,5,54.054054054054056,75.0,44.11764705882353,50.0,60.810810810810814,16.3265306122449,48.38709677419355,22.22222222222222,13,14,28.75,44.15584415584416,16,3,61.25,83.6734693877551,51.61290322580645,77.77777777777777,71.25,25.0,55.88235294117647,50.0,14,13,39.189189189189186,55.84415584415584,"p2"
4,2,67.6923076923077,68.18181818181819,76.19047619047619,100.0,70.76923076923077,38.46153846153846,50.0,50.0,9,8,43.75,59.29203539823009,0,1,54.166666666666664,61.53846153846154,50.0,50.0,56.25,31.818181818181817,23.80952380952381,0.0,8,9,29.23076923076923,40.70796460176991,"p1"
5,1,59.01639344262295,77.77777777777777,56.0,75.0,68.85245901639344,33.333333333333336,56.0,33.333333333333336,10,9,42.622950819672134,55.73770491803279,0,3,59.01639344262295,66.66666666666667,44.0,66.66666666666667,57.377049180327866,22.22222222222222,44.0,25.0,9,10,31.147540983606557,44.26229508196721,"p1"
2,2,66.66666666666667,64.28571428571429,53.57142857142857,66.66666666666667,60.714285714285715,37.03703703703704,45.833333333333336,40.0,14,14,39.743589743589745,50.617283950617285,1,3,69.23076923076923,62.96296296296296,54.166666666666664,60.0,60.256410256410255,35.714285714285715,46.42857142857143,33.333333333333336,14,14,39.285714285714285,49.382716049382715,"p2"
8,3,50.943396226415096,66.66666666666667,34.61538461538461,42.857142857142854,50.943396226415096,27.77777777777778,41.1764705882353,100.0,9,9,32.075471698113205,41.509433962264154,3,1,67.9245283018868,72.22222222222223,58.8235294117647,0.0,67.9245283018868,33.333333333333336,65.38461538461539,57.142857142857146,9,9,49.056603773584904,58.490566037735846,"p2"
8,4,66.66666666666667,71.42857142857143,42.857142857142854,50.0,61.904761904761905,15.789473684210526,18.181818181818183,0,9,10,16.3265306122449,41.964285714285715,4,1,77.55102040816327,84.21052631578948,81.81818181818181,0,83.6734693877551,28.571428571428573,57.142857142857146,50.0,10,9,38.095238095238095,58.035714285714285,"p2"
4,2,61.458333333333336,71.1864406779661,56.75675675675676,66.66666666666667,65.625,38.46153846153846,37.03703703703704,57.142857142857146,15,15,38.04347826086956,52.12765957446808,3,2,70.65217391304348,61.53846153846154,62.96296296296296,42.857142857142854,61.95652173913044,28.8135593220339,43.24324324324324,33.333333333333336,15,15,34.375,47.87234042553192,"p1"
2,1,61.19402985074627,70.73170731707317,42.30769230769231,25.0,59.701492537313435,33.333333333333336,40.74074074074074,33.333333333333336,11,11,36.0,47.183098591549296,9,1,64.0,66.66666666666667,59.25925925925926,66.66666666666667,64.0,29.26829268292683,57.69230769230769,75.0,11,11,40.298507462686565,52.816901408450704,"p2"
4,3,61.904761904761905,53.84615384615385,31.25,50.0,45.23809523809524,9.090909090909092,39.130434782608695,0,7,8,24.444444444444443,34.48275862068966,4,4,48.888888888888886,90.9090909090909,60.869565217391305,0,75.55555555555556,46.15384615384615,68.75,50.0,8,7,54.76190476190476,65.51724137931035,"p2"
8,2,63.84615384615385,66.26506024096386,63.829787234042556,81.81818181818181,65.38461538461539,23.18840579710145,40.90909090909091,40.0,18,18,30.088495575221238,48.97119341563786,18,2,61.06194690265487,76.81159420289855,59.09090909090909,60.0,69.91150442477876,33.734939759036145,36.170212765957444,18.181818181818183,18,18,34.61538461538461,51.02880658436214,"p1"
3,2,56.36363636363637,83.87096774193549,58.333333333333336,100.0,72.72727272727273,29.41176470588235,66.66666666666667,60.0,9,8,42.30769230769231,57.94392523364486,6,1,65.38461538461539,70.58823529411765,33.333333333333336,40.0,57.69230769230769,16.129032258064516,41.666666666666664,0.0,8,9,27.272727272727273,42.05607476635514,"p1"
1,3,62.264150943396224,69.6969696969697,60.0,100.0,66.0377358490566,55.88235294117647,66.66666666666667,55.55555555555556,7,7,58.13953488372093,62.5,0,1,79.06976744186046,44.11764705882353,33.333333333333336,44.44444444444444,41.86046511627907,30.303030303030305,40.0,0.0,7,7,33.9622641509434,37.5,"p1"
14,4,54.47154471544715,88.05970149253731,41.07142857142857,40.0,66.66666666666667,32.03883495145631,50.0,27.272727272727273,18,18,36.2962962962963,50.775193798449614,4,3,76.29629629629629,67.96116504854369,50.0,72.72727272727273,63.7037037037037,11.940298507462687,58.92857142857143,60.0,18,18,33.333333333333336,49.224806201550386,"p1"
8,2,67.27272727272727,75.67567567567568,38.888888888888886,75.0,63.63636363636363,42.22222222222222,62.5,45.45454545454545,8,9,49.27536231884058,55.645161290322584,3,5,65.21739130434783,57.77777777777778,37.5,54.54545454545455,50.72463768115942,24.324324324324323,61.111111111111114,25.0,9,8,36.36363636363637,44.354838709677416,"p1"
12,3,59.49367088607595,74.46808510638297,56.25,100.0,67.0886075949367,43.63636363636363,35.0,18.181818181818183,10,9,41.333333333333336,54.54545454545455,0,2,73.33333333333333,56.36363636363637,65.0,81.81818181818181,58.666666666666664,25.53191489361702,43.75,0.0,9,10,32.91139240506329,45.45454545454545,"p1"
0,2,63.492063492063494,75.0,52.17391304347826,66.66666666666667,66.66666666666667,36.36363636363637,75.0,55.55555555555556,9,10,50.0,58.01526717557252,3,4,64.70588235294117,63.63636363636363,25.0,44.44444444444444,50.0,25.0,47.82608695652174,33.333333333333336,10,9,33.333333333333336,41.98473282442748,"p1"
6,1,52.17391304347826,66.66666666666667,54.54545454545455,60.0,60.869565217391305,50.0,48.275862068965516,55.55555555555556,9,10,49.12280701754386,55.55555555555556,2,3,49.12280701754386,50.0,51.724137931034484,44.44444444444444,50.87719298245614,33.333333333333336,45.45454545454545,40.0,10,9,39.130434782608695,44.44444444444444,"p1"
2,1,60.869565217391305,71.42857142857143,55.55555555555556,75.0,65.21739130434783,47.05882352941177,68.18181818181819,71.42857142857143,8,8,55.357142857142854,59.80392156862745,2,3,60.714285714285715,52.94117647058823,31.818181818181817,28.571428571428573,44.642857142857146,28.571428571428573,44.44444444444444,25.0,8,8,34.78260869565217,40.19607843137255,"p1"
4,5,44.067796610169495,88.46153846153847,60.60606060606061,0,72.88135593220339,28.94736842105263,55.0,25.0,10,9,37.93103448275862,55.55555555555556,9,6,65.51724137931035,71.05263157894737,45.0,75.0,62.06896551724138,11.538461538461538,39.39393939393939,0,9,10,27.11864406779661,44.44444444444444,"p1"
2,2,60.674157303370784,55.55555555555556,42.857142857142854,64.28571428571429,50.561797752808985,15.625,57.142857142857146,28.571428571428573,11,10,37.3134328358209,44.87179487179487,6,4,47.76119402985075,84.375,42.857142857142854,71.42857142857143,62.6865671641791,44.44444444444444,57.142857142857146,35.714285714285715,10,11,49.438202247191015,55.12820512820513,"p2"
1,0,60.65573770491803,78.37837837837837,66.66666666666667,100.0,73.77049180327869,26.31578947368421,53.125,25.0,10,9,38.57142857142857,54.961832061068705,6,4,54.285714285714285,73.6842105263158,46.875,75.0,61.42857142857143,21.62162162162162,33.333333333333336,0.0,9,10,26.229508196721312,45.038167938931295,"p1"
1,2,49.01960784313726,48.0,30.76923076923077,40.0,39.21568627450981,15.789473684210526,36.8421052631579,100.0,8,7,26.31578947368421,33.70786516853933,4,4,50.0,84.21052631578948,63.1578947368421,0.0,73.6842105263158,52.0,69.23076923076923,60.0,7,8,60.78431372549019,66.29213483146067,"p2"
2,3,61.36363636363637,48.148148148148145,29.41176470588235,50.0,40.90909090909091,15.384615384615385,30.0,0.0,7,7,19.444444444444443,31.25,0,2,72.22222222222223,84.61538461538461,70.0,100.0,80.55555555555556,51.851851851851855,70.58823529411765,50.0,7,7,59.09090909090909,68.75,"p2"
7,4,62.71186440677966,72.97297297297297,63.63636363636363,100.0,69.49152542372882,27.272727272727273,60.0,60.0,9,9,39.62264150943396,55.357142857142854,2,2,62.264150943396224,72.72727272727273,40.0,40.0,60.37735849056604,27.027027027027028,36.36363636363637,0.0,9,9,30.508474576271187,44.642857142857146,"p1"
4,0,62.5,50.0,50.0,0.0,50.0,20.0,14.285714285714286,0,9,8,17.94871794871795,35.632183908045974,1,0,64.1025641025641,80.0,85.71428571428571,0,82.05128205128206,50.0,50.0,100.0,8,9,50.0,64.36781609195403,"p2"
2,2,74.80314960629921,62.10526315789474,56.25,75.0,60.62992125984252,27.142857142857142,51.06382978723404,50.0,17,17,36.75213675213675,49.18032786885246,12,4,59.82905982905983,72.85714285714286,48.93617021276596,50.0,63.24786324786325,37.89473684210526,43.75,25.0,17,17,39.37007874015748,50.81967213114754,"p2"
7,2,52.22222222222222,72.34042553191489,55.81395348837209,42.857142857142854,64.44444444444444,25.396825396825395,44.73684210526316,16.666666666666668,15,15,32.67326732673267,47.64397905759162,4,1,62.37623762376238,74.60317460317461,55.26315789473684,83.33333333333333,67.32673267326733,27.659574468085108,44.18604651162791,57.142857142857146,15,15,35.55555555555556,52.35602094240838,"p2"
8,4,63.888888888888886,71.73913043478261,46.15384615384615,75.0,62.5,41.86046511627907,54.166666666666664,40.0,9,9,46.26865671641791,54.67625899280576,2,3,64.17910447761194,58.13953488372093,45.833333333333336,60.0,53.73134328358209,28.26086956521739,53.84615384615385,25.0,9,9,37.5,45.32374100719424,"p1"
1,3,73.91304347826087,68.62745098039215,44.44444444444444,75.0,62.31884057971015,18.181818181818183,33.333333333333336,0,10,10,25.0,44.96124031007752,5,2,55.0,81.81818181818181,66.66666666666667,0,75.0,31.372549019607842,55.55555555555556,25.0,10,10,37.68115942028985,55.03875968992248,"p2"
1,4,50.87719298245614,58.62068965517241,35.714285714285715,50.0,47.36842105263158,22.22222222222222,35.294117647058826,0.0,8,8,26.41509433962264,37.27272727272727,2,0,67.9245283018868,77.77777777777777,64.70588235294117,100.0,73.58490566037736,41.37931034482759,64.28571428571429,50.0,8,8,52.63157894736842,62.72727272727273,"p2"
0,1,63.265306122448976,48.38709677419355,38.888888888888886,16.666666666666668,44.89795918367347,20.833333333333332,44.44444444444444,25.0,8,8,30.952380952380953,38.46153846153846,2,2,57.142857142857146,79.16666666666667,55.55555555555556,75.0,69.04761904761905,51.61290322580645,61.111111111111114,83.33333333333333,8,8,55.10204081632653,61.53846153846154,"p2"
6,2,62.5,74.28571428571429,47.61904761904762,33.333333333333336,64.28571428571429,53.333333333333336,56.25,31.25,9,9,54.34782608695652,58.108108108108105,5,2,65.21739130434783,46.666666666666664,43.75,68.75,45.65217391304348,25.714285714285715,52.38095238095238,66.66666666666667,9,9,35.714285714285715,41.891891891891895,"p1"
2,1,62.19512195121951,76.47058823529412,38.70967741935484,83.33333333333333,62.19512195121951,36.58536585365854,58.62068965517241,57.142857142857146,10,10,45.714285714285715,54.60526315789474,4,4,58.57142857142857,63.41463414634146,41.37931034482759,42.857142857142854,54.285714285714285,23.529411764705884,61.29032258064516,16.666666666666668,10,10,37.80487804878049,45.39473684210526,"p1"
1,1,61.29032258064516,52.63157894736842,50.0,44.44444444444444,51.61290322580645,30.952380952380953,48.57142857142857,14.285714285714286,10,10,38.96103896103896,44.60431654676259,4,2,54.54545454545455,69.04761904761905,51.42857142857143,85.71428571428571,61.03896103896104,47.36842105263158,50.0,55.55555555555556,10,10,48.38709677419355,55.39568345323741,"p2"
1,4,53.03030303030303,77.14285714285714,51.61290322580645,100.0,65.15151515151516,40.0,64.70588235294117,50.0,8,8,48.07692307692308,57.6271186440678,5,2,67.3076923076923,60.0,35.294117647058826,50.0,51.92307692307692,22.857142857142858,48.38709677419355,0.0,8,8,34.84848484848485,42.3728813559322,"p1"
6,2,72.32142857142857,75.30864197530865,70.96774193548387,100.0,74.10714285714286,16.666666666666668,47.82608695652174,18.181818181818183,17,16,30.18867924528302,52.75229357798165,11,2,56.60377358490566,83.33333333333333,52.17391304347826,81.81818181818181,69.81132075471699,24.691358024691358,29.032258064516128,0.0,16,17,25.892857142857142,47.24770642201835,"p1"
5,1,57.6271186440678,64.70588235294117,48.0,57.142857142857146,57.6271186440678,22.580645161290324,38.46153846153846,33.333333333333336,9,10,29.82456140350877,43.96551724137931,4,1,54.3859649122807,77.41935483870968,61.53846153846154,66.66666666666667,70.17543859649123,35.294117647058826,52.0,42.857142857142854,10,9,42.3728813559322,56.03448275862069,"p2"
1,2,57.142857142857146,53.57142857142857,38.095238095238095,16.666666666666668,46.93877551020408,29.032258064516128,38.888888888888886,33.333333333333336,8,8,32.6530612244898,39.795918367346935,4,1,63.265306122448976,70.96774193548387,61.111111111111114,66.66666666666667,67.34693877551021,46.42857142857143,61.904761904761905,83.33333333333333,8,8,53.06122448979592,60.204081632653065,"p2"
2,4,51.785714285714285,62.06896551724138,40.74074074074074,42.857142857142854,51.785714285714285,34.04255319148936,45.0,14.285714285714286,8,9,37.3134328358209,43.90243902439025,4,1,70.14925373134328,65.95744680851064,55.0,85.71428571428571,62.6865671641791,37.93103448275862,59.25925925925926,57.142857142857146,9,8,48.214285714285715,56.09756097560975,"p2"
6,0,63.888888888888886,86.95652173913044,61.53846153846154,0,77.77777777777777,53.57142857142857,62.5,71.42857142857143,7,7,57.69230769230769,65.9090909090909,3,0,53.84615384615385,46.42857142857143,37.5,28.571428571428573,42.30769230769231,13.043478260869565,38.46153846153846,0,7,7,22.22222222222222,34.09090909090909,"p1"
2,2,68.18181818181819,53.333333333333336,14.285714285714286,37.5,40.90909090909091,35.13513513513514,23.076923076923077,25.0,7,8,32.0,36.170212765957444,3,0,74.0,64.86486486486487,76.92307692307692,75.0,68.0,46.666666666666664,85.71428571428571,62.5,8,7,59.09090909090909,63.829787234042556,"p2"
0,3,53.57142857142857,60.0,38.46153846153846,16.666666666666668,50.0,25.925925925925927,37.03703703703704,12.5,10,9,31.48148148148148,40.90909090909091,2,4,50.0,74.07407407407408,62.96296296296296,87.5,68.51851851851852,40.0,61.53846153846154,83.33333333333333,9,10,50.0,59.09090909090909,"p2"
2,3,69.3069306930693,62.857142857142854,51.61290322580645,42.857142857142854,59.40594059405941,21.05263157894737,58.333333333333336,42.857142857142854,16,15,35.483870967741936,47.93814432989691,3,1,61.29032258064516,78.94736842105263,41.666666666666664,57.142857142857146,64.51612903225806,37.142857142857146,48.38709677419355,57.142857142857146,15,16,40.59405940594059,52.06185567010309,"p2"
10,1,62.6865671641791,78.57142857142857,44.0,66.66666666666667,65.67164179104478,32.35294117647059,58.62068965517241,60.0,10,9,44.44444444444444,55.38461538461539,2,1,53.96825396825397,67.6470588235294,41.37931034482759,40.0,55.55555555555556,21.428571428571427,56.0,33.333333333333336,9,10,34.32835820895522,44.61538461538461,"p1"
5,3,64.55696202531645,66.66666666666667,60.714285714285715,60.0,64.55696202531645,31.818181818181817,53.333333333333336,25.0,12,12,42.69662921348315,52.976190476190474,4,4,49.438202247191015,68.18181818181819,46.666666666666664,75.0,57.30337078651685,33.333333333333336,39.285714285714285,40.0,12,12,35.44303797468354,47.023809523809526,"p1"
8,4,59.523809523809526,78.0,47.05882352941177,25.0,65.47619047619048,31.645569620253166,38.70967741935484,28.571428571428573,15,16,33.63636363636363,47.422680412371136,2,3,71.81818181818181,68.35443037974683,61.29032258064516,71.42857142857143,66.36363636363636,22.0,52.94117647058823,75.0,16,15,34.523809523809526,52.577319587628864,"p2"
3,3,62.5,74.28571428571429,57.142857142857146,75.0,67.85714285714286,24.242424242424242,78.57142857142857,66.66666666666667,9,9,49.18032786885246,58.11965811965812,2,5,54.09836065573771,75.75757575757575,21.428571428571427,33.333333333333336,50.81967213114754,25.714285714285715,42.857142857142854,25.0,9,9,32.142857142857146,41.88034188034188,"p1"
2,1,82.75862068965517,70.83333333333333,70.0,100.0,70.6896551724138,26.19047619047619,68.0,25.0,10,10,41.791044776119406,55.2,13,4,62.6865671641791,73.80952380952381,32.0,75.0,58.208955223880594,29.166666666666668,30.0,0.0,10,10,29.310344827586206,44.8,"p1"
10,0,60.526315789473685,78.26086956521739,43.333333333333336,50.0,64.47368421052632,39.189189189189186,61.29032258064516,28.571428571428573,12,12,45.714285714285715,53.591160220994475,2,3,70.47619047619048,60.810810810810814,38.70967741935484,71.42857142857143,54.285714285714285,21.73913043478261,56.666666666666664,50.0,12,12,35.526315789473685,46.408839779005525,"p1"
6,0,61.53846153846154,78.125,55.0,33.333333333333336,69.23076923076923,23.529411764705884,44.11764705882353,0.0,10,11,31.764705882352942,45.98540145985402,9,1,60.0,76.47058823529412,55.88235294117647,100.0,68.23529411764706,21.875,45.0,66.66666666666667,11,10,30.76923076923077,54.01459854014598,"p2"
